text|labels
"Jest bardzo ważna i jest zrozumiałe, że jesteśmy do niej przywiązani. Żyliśmy w systemie, który zakazywał wielu rzeczy. To w nas tkwi. To zupełnie zrozumiałe. Nie jest to żadna skłonność do anarchii. Wolność ma też inne znaczenie. To wolność do czegoś, czyli wolność pozytywna, jak np. wolność podróżowania (…) Trzeba rozróżnić to, co jest dozwolone od tego, co jest realną wolnością i można to realizować. Wśród tych wolności mamy także wolność do współdecydowania: o losach ojczyzny i małych ojczyzn.
"|1
"Jest pewna różnica w stosunku do tych lat, kiedy wydawało się, że comiesięczna manifestacja żałobna to coś, czemu nikt nie może się przeciwstawiać. Owszem, były takie nienawistne próby ze strony Palikota i jego ludzi, ale skończyło się to szybko. Dziś mamy drugą taką próbę, nowy wielki atak nienawiści, bo te białe róże, które tam widać, to właśnie symbol nienawiści i głupoty, skrajnej głupoty i skrajnej nienawiści. Chcę was zapewnić, że my tę walkę wygramy, wygraliśmy wtedy z Palikotem, zwyciężamy i będziemy zwyciężać nadal. Jesteśmy w stanie doprowadzić tę sprawę, dla której się tutaj zbieramy do końca. Będą pomniki i będzie prawda, prawda o Smoleńsku, ale także i o tych latach rządów, które już za nami, Bogu dzięki. Tak bardzo się boją, stąd ta furia, stąd ta nienawiść. Z jednej strony tych, którzy po prostu są wynajęci, a z drugiej – tych, którzy po prostu są oszalali są z nienawiści. I bądźcie pewni, że potrafimy zwyciężyć i będziemy tutaj przychodzić i powtarzam – przyjdzie czas prawdy, pełnej prawdy, przyjdzie czas upamiętnienia i to już niedługo. I przyjdzie wielka klęska tych, którzy nienawidzą, którzy w gruncie rzeczy nienawidzą Polski, bo o to chodzi, oni nienawidzą Polski, ale Polska zwycięży.
"|1
"Jest pytanie o skutki polityki pana Ćwiąkalskiego, czyli skutki polityki tego rządu, bo to ta polityka tworzy nastrój amnestii wobec kryminalistów.
"|1
"Jest także zjawisko powszechne, które można traktować jako swego rodzaju matkę innych niesprawiedliwości. Tym zjawiskiem jest korupcja, nepotyzm, kolesiostwo, które rozlało się dzisiaj po kraju, w rozmiarach przedtem nieznanych.
"|1
"Jestem człowiekiem moralnie i psychicznie normalnym, więc obecność w moim otoczeniu ludzi, którzy mnie nieustannie obrażają, nie odpowiada mi.
"|1
"Jestem głęboko przekonany, że przyjdzie taki dzień, kiedy nam się uda, że będziemy mieli w Warszawie Budapeszt.
"|1
"Jestem gotów w tym sądzie zeznać, że ta robota była robiona dla nas, znaczy dla Srebrnej. Ja to zeznam, bo tak jest.
"|1
"Jeszcze Polska nie zginęła, póki my żyjemy. (…) Marsz, marsz Dąbrowski, z ziemi polskiej do Wolski.
"|1
"Jeśli porównać osiągnięcia tego rządu z osiągnięciami rządów poprzednich, to wybaczcie państwo, ale nie ma tutaj powodów do wstydu. Była już mowa o sytuacji gospodarczej, która się w jakiś tam sposób poprawia. Była mowa o budżecie, który został przygotowany bez kompromisów i dla którego nie ma żadnej alternatywy. Jest plan społeczno-gospodarczy Jerzego Eysymontta, dla którego też nie ma w tej chwili żadnej alternatywy. Z całą pewnością nie sytuacja gospodarcza, nie polityka gospodarcza spowodowały atak na ten rząd. Co do tego nie można mieć najmniejszych wątpliwości.
"|1
"Jeżeli dojdzie do wypłacenia tych reparacji, to będzie to po prostu akt sprawiedliwości. Niemcy nie chcą płacić. Przed nami pewnie długa walka, mam nadzieję, że zwycięska.
"|1
"Jeżeli Donald Tusk, Jan Rokita, Stefan Niesiołowski i Paweł Śpiewak zostaną postawieni przed odpowiednimi instancjami PO, to my wtedy będziemy mówić o postawieniu (przed odpowiednimi instancjami) Jacka Kurskiego, ale w tej sytuacji włos mu z głowy nie spadnie.
"|1
"Jeżeli więc mamy mieć demokratyczne państwo prawa, to żaden organ państwa, w tym i Trybunał Konstytucyjny nie może lekceważyć ustaw. A przecież ten spór toczy się dzisiaj o to, iż Trybunał, a może dokładniej jego prezes uznał, że ustawa z grudnia zeszłego roku, ustawa bezpośrednio legitymizowana, jakby ustawa wykonawcza w stosunku do konstytucji, do art. 197, w gruncie rzeczy nie obowiązuje. Można ją uchylić bez żadnej procedury, można powiedzieć, że jej po prostu nie ma.
"|1
Jedni mówią tak: palić nie wolno, ale wszelkiego rodzaju manifestacje obsceniczne są całkowicie dopuszczalne. Otóż, no ja nie ukrywam, że z mojego punktu widzenia, choć wiem, jak groźne jest palenie, to gdybym miał wybierać, to jednak dopuściłbym palenie, a manifestacji obscenicznych – nie.|1
"Jesteśmy jedyną partią opozycyjną, bo SLD to tylko żart historii. Opozycja przedstawiła już projekt walki z kryzysem, a rząd nie, i nic w tym kierunku nie robi. Jako opozycja jesteśmy jednak permanentnie atakowani. Gdyby nie było Palikotów, Niesiołowskich czy Tusków, to można by było rozmawiać i wspólnie znaleźć najlepsze dla kraju rozwiązania. Trudno jednak działać razem z kimś, kto okłada kijem.
"|1
"Jeśli dziś nasza przyszłość rysuje się dobrze, to można powiedzieć z całą odpowiedzialnością, że nie byłoby tego, co jest dzisiaj, bez Lecha Kaczyńskiego. (…) I nie chodzi tylko o Jego prezydenturę. Chodzi o to co zrobił w „Solidarności”, co umożliwiło założenie tygodnika, który jako pierwszy z poważnej prasy pisał prawdę o Polsce, co umożliwiło założenie Porozumienia Centrum, co umożliwiło poprzez Jego sukcesy jako ministra sprawiedliwości, sukcesy wyborcze w Warszawie, w Polsce, nasze zwycięstwo. To on otworzył nam drogę do zwycięstwa, to on mówił prawdę o Polsce, to on odbudowywał na miarę swoich możliwości polską świadomość i godność. Dlatego zasługuje na pomnik i ten pomnik będzie, niezależnie od tego, jak będą się temu sprzeciwiać.
"|1
"Jeśli Lech Kaczyński zostanie prezydentem, ja nie będę premierem.
"|1
"Jeśli my wygramy, to oczywiście my będziemy mieli premiera. Pytanie tylko, czy ja nim będę, czy to nie będzie dla społeczeństwa trudne do zaakceptowania. Dwóch podobnych do siebie facetów o tym samym nazwisku i tej samej dacie urodzenia.
"|1
"Jeśli poprzecie Platformę Obywatelską, pomożecie sobie, pomożecie Polsce.
"|1
"Jeżeli jedna osoba miała ojca, a może nawet i matkę, w Komunistycznej Partii Polski i funkcjonuje w jakimś środowisku – a takie osoby są również po prawej stronie sceny – jest to bez znaczenia. Jeśli jednak istnieje całe środowisko [ „Gazety Wyborczej” – red. „Polityki”], w którym praktycznie wszystkie osoby miały rodziców w KPP i na dodatek te osoby mają potężny instrument oddziaływania na świadomość Polaków, to pojawia się problem. Zwłaszcza że na łamach tego potężnego instrumentu pewne idee KPP (…) mają swoją kontynuację. Elementem kontynuacji jest radykalne kwestionowanie wartości narodowych. W moim przekonaniu KPP była w całym tysiącleciu polskich dziejów środowiskiem najgorszym (…). Jestem gotów bronić tezy, że nastawienie owej potężnej gazety, to poczucie misji – w moim przekonaniu bardzo szkodliwej dla Polski – bierze się właśnie z tamtej spuścizny.
"|1
"Jeżeli teraz ktoś mnie zapyta, kim jest Józef Oleksy, ja odpowiem: jest to polski polityk lewicowy, powiedzmy sobie, starszo-średniego pokolenia.
"|1
"Już w referacie KC na III Zjazd PZPR stwierdzono pojawienie się zjawiska naporu ideologii burżuazyjnej. Jednocześnie jednak podkreślona została zasada niestosowania metod administracyjnych w walce o ostateczny cel, jakim jest według słów Władysława Gomułki „całkowity triumf marksizmu leninizmu jako jedynej metodologicznej podstawy nauki”.
"|1
"Kampanie wyborcze w wielu krajach są ostre. Polityk musi mieć grubą skórę. Bo jak ja słyszę, że my jesteśmy najlepszym ambasadorem Putina, bo to już dzisiaj usłyszałem (na konwencji PO i Nowoczesnej), w Europie, to co ja mogę zrobić? No śmiać się po prostu. Z tego można tylko i wyłącznie się śmiać. I tyle. To jest wyraz pewnego rodzaju bezradności i takiego szukania argumentów tam, gdzie ich nie ma w najmniejszym stopniu.
"|1
"Kazimierz Marcinkiewicz to premier na cztery lata.
"|1
"Każdy dobry Polak musi wiedzieć, jaka jest rola Kościoła, musi wiedzieć, że poza nim jest – jeszcze raz to powtarzam – nihilizm. I ten nihilizm my odrzucamy, bo nihilizm niczego nie buduje, nihilizm wszystko niszczy.
"|1
"Komisja Europejska nie złamie polskiej woli dokończenia reformy, bo to jest albo-albo; jeśli nie zreformuje się sądownictwa, inne reformy mają mały sens, gdyż prędzej czy później zostaną przez takie sądy, jakie mamy, zanegowane.
"|1
"Kościół to jeden z fundamentów naszej tożsamości, naszego sposobu życia i polskości.
"|1
"Kto podnosi rękę na Kościół, chce go zniszczyć, ten podnosi rękę na Polskę
"|1
"Pani Marszałek! Panowie Ministrowie! Wysoka Izbo! Proszę państwa, 16 stycznia 2017 r. w Kaliszu miały miejsce tragiczne wydarzenia. Obłąkany, szalony człowiek zabił 60-letniego mężczyznę. Zasztyletował go przed siedzibą kaliskiego dworca PKS. Ten mężczyzna tam pracował. Proszę państwa, ten mężczyzna, ten zamordowany mężczyzna był ojcem mojego zięcia. Był moim teściem. Proszę państwa, proszę sobie przypomnieć tamte wydarzenia z 2017 r., jaka wówczas była mowa nienawiści, jak manifestowały określone organizacje. Proszę państwa, do głowy by mi nie przyszło, że ten mord, który miał miejsce w Kaliszu, był związany z moją osobą, z pełnioną przeze mnie funkcją. Dlatego apeluję do państwa: na litość boską, nie mówcie, że wydarzenia, które miały miejsce w Gdańsku, miały charakter polityczny, bo nie miały. Tak samo mógłbym ja powiedzieć, ale tego nie mówię, ponieważ wtedy w Kaliszu i wówczas w Gdańsku miał miejsce atak szaleńca. Dziękuję.
"|1
"Umiłowani Siostry i Bracia! Chłopcy i Dziewczęta! Można by odnieść wrażenie, że swąd szatana roznosi się po tej Izbie.
"|1
"Ty się sam powinieneś spalić ze wstydu.
"|1
"Was trzeba zdelegalizować!
"|1
"Często zastanawiamy się kto wymyśla hejterskie wpisy sokuzburaka. Objawił się bardzo mocny kandydat. Tak gwoli odniesienia do politycznego pojęcia ""czyste ręce"". Sąd dziś skazał na 1,5 roku więzienia za korupcję byłego senatora PO Józefa Piniora.
"|1
"Należy mieć świadomość, że konstytucja pozostawiła ustawodawcy możliwość „zaorania” sądownictwa, o czym warto w tej dyskusji pamiętać.
"|1
"Osoby, które wskazujemy do TK, są w opinii klubu PiS osobami gwarantującymi przymioty, które są potrzebne sędziom Trybunału Konstytucyjnego. Niezależność, niezawisłość i niemożność podlegania wpływom.
"|1
"Pani profesor Pawłowicz, jeśli mierzyć miarą zależności, jest jedną z najbardziej niezależnych osób publicznych, które znajdowały się w polityce w ostatnich latach.
"|1
"Przez cztery lata mówiliście, że zniszczymy sądy, że trybunał jest zniszczony. I co się okazało? Mamy dwa miliony głosów więcej.
"|1
"TSUE nie ma kompetencji do oceny, ani tym bardziej zawieszania konstytucyjnych organów państw członkowskich. Dzisiejsze orzeczenie jest uzurpacyjnym aktem naruszającym suwerenność Polski.
"|1
"Typowa lewacka mentalność. Ludzie nie chcą przejść na weganizm? Dowalić podatek od mięsa. Pomijam fakt, że cała ta akcja wygląda poza ideologią na bardzo poważną operację lobbingową
"|1
"Odwrócił się pan plecami do własnych przyjaciół i dlatego zadedykuję panu na końcu jeden cytat: „Człowiek bez honoru, to gorsze niż śmierć”.
"|1
"Panie premierze, wie pan co mnie w tym wszystkim najbardziej bulwersuje, tak, że burzy się we mnie krew? To że dziewięć miesięcy, w pewnym szczególnym momencie, a staliśmy wtedy obok siebie, widziałem w pana oczach łzy, i to były prawdziwe łzy. To było na pogrzebie Sebastiana Karpiniuka. A dziś pozwala pan Rosjanom szargać prawdę o ostatnim locie Sebastiana Karpiniuka, pani senator Bochenek, Grzegorza Dolniaka. Odwrócił się pan plecami do własnych przyjaciół.
"|1
"Wypisałem więcej słów z cytatów pana posła Niesiołowskiego, których używał w ciągu ostatnich dwóch lat, mianowicie: szaleńcy, paranoicy, kanalie, dureń, pornogrubasy, hołota, szkodnicy, karły moralne, ćwok i prostak. Panie pośle Niesiołowski, chciałem zapytać w związku z tym, czy jako marszałek Sejmu będzie pan w podobny sposób zwracał się do posłów (Wesołość na sali), czy też przy okazji każdych obrad będziemy mieli spektakl pod tytułem: kogo dziś obrazi Stefan Niesiołowski; pytam bardzo poważnie.
"|1
"Aleksander Kwaśniewski zachował się w tej sprawie [ułaskawienia] nie jak prezydent, ale jak „prezio”. To pokazuje, że jest jakaś nierówność wśród obywateli, że są osoby szczególnie chronione.
"|1
"Już w połowie lat 90. Sobiesiakiem interesuje się Urząd Ochrony Państwa. Jest podejrzewany o pranie brudnych pieniędzy i o korupcję. W drugiej połowie lat 90. Ryszardem Sobiesiakiem bardzo mocno interesuje się policja w związku z jego intensywnymi kontaktami ze zorganizowanymi grupami przestępczymi o charakterze zbrojnym. Konkretnie chodzi o grupę Czarnego. Bandyta ten, skazany później na wieloletnie więzienie za kierowanie taką grupą o charakterze zbrojnym, był szefem ochrony kasyna Ryszarda Sobiesiaka. W zeznaniach świadka koronnego w procesie grupy Czarnego Sobiesiak został scharakteryzowany jako sponsor grupy Czarnego. Ryszard Sobiesiak ucieka, tak jak teraz z Polski, na szereg miesięcy. Wychodzi z tego obronną ręką.
"|1
"Nie interesuje mnie prawo łaski. Mnie interesuje pełne uniewinnienie przed sądem.
"|1
"Premier Viktor Orban popełnił błąd, zrobił coś niewybaczalnego. Ostentacyjnie złamał europejską solidarność w sprawie bezpieczeństwa na Ukrainie. Myślę, że Victor Orban bardzo dużo stracił w oczach polityków europejskich. Zwłaszcza, że w tle mamy małe interesy gazowe, a w konsekwencji uzależnienie węgierskiej gospodarki od nieobliczalnego partnera, jakim jest Rosja.
"|1
"Ryszard Sobiesiak jest przyjacielem wszystkich: od prostych urzędników w gminie, po ministrów i wicepremierów naszego rządu. Wśród jego przyjaciół są: posłowie, ministrowie, burmistrzowie, radni, ale też wysokiej rangi policjanci, prokuratorzy, w tym prokuratorzy Prokuratury Krajowej.
"|1
"To Beata Sawicka zainicjowała działania, które prowadziły do przestępstwa; kwota 100 tys. zł padła z jej ust.
"|1
"Tym świadkiem jest Piotr K., pseudonim Broda. Podczas spotkań prokuratorów Prokuratury Apelacyjnej w Katowicach i przedstawicieli kierownictwa CBA zostaliśmy poinformowani, iż kandydat na świadka koronnego Piotr K. złożył zeznania obciążające urzędującego wówczas ministra sportu Mirosława Drzewieckiego. Z zeznań tych miało wynikać, że Drzewiecki utrzymywał przestępcze kontakty z gangsterami z grupy pruszkowskiej. Sprawa dotyczyła jego zaangażowania w proceder legalizowania pieniędzy mafii, czyli prania brudnych pieniędzy. Z informacji tych wynikało również, że część tych środków została przeznaczona na nielegalne finansowanie Platformy Obywatelskiej. Warto zwrócić uwagę, że w pierwszych latach XXI w., a tego okresu dotyczą zeznania, PO dopiero rozpoczynała działalność, nie dysponowała funduszami pochodzącymi z budżetu państwa, a Drzewiecki był jej skarbnikiem.
"|1
